,id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,year
182,518,Yannick Bolasie,16,851,1,2.023974405,0,0.339127231,19,4,0,0,F M S,Everton,1,2.023974405,2.533058804,1.226101656,2017
183,528,Angelo Ogbonna,32,2880,1,0.774862632,0,0.450520476,9,6,3,0,D,West Ham,1,0.774862632,3.605682429,3.053140309,2017
184,534,Aaron Cresswell,36,3081,1,0.674735538,7,3.318318367,21,34,7,0,D S,West Ham,1,0.674735538,5.961046638,4.797648049,2017
185,567,Miguel Britos,12,798,1,0.824359002,0,0.888061041,3,3,3,1,D S,Watford,1,0.824359002,1.666338781,1.07122761,2017
186,572,Etienne Capoue,23,1544,1,0.975931617,0,0.793337274,23,8,3,0,M S,Watford,1,0.975931617,4.452152499,3.13865101,2017
187,590,Gareth Barry,25,1935,1,1.364056139,1,1.417741103,16,17,4,0,M S,West Bromwich Albion,1,1.364056139,4.19331219,3.327081753,2017
188,591,Gerard Deulofeu,7,443,1,0.563511141,0,0.586052568,8,11,0,0,F M S,Watford,1,0.563511141,1.281473415,0.687845168,2017
189,596,Tom Cleverley,23,1909,1,1.775613323,2,1.400565208,16,29,1,1,M S,Watford,1,1.014444485,6.421243086,5.088026114,2017
190,605,Jordan Henderson,27,2172,1,1.137437129,1,1.953771458,15,25,1,0,M S,Liverpool,1,1.137437129,12.62580315,10.51095395,2017
191,612,Vincent Kompany,17,1401,1,1.020152034,1,0.408229965,9,4,6,0,D,Manchester City,1,1.020152034,10.81024255,10.64355011,2017
192,648,Nacer Chadli,5,216,1,0.124753725,0,0.09982283,4,2,1,0,F M S,West Bromwich Albion,1,0.124753725,0.230067737,0.111359453,2017
193,655,James Collins,13,1051,1,0.477790226,0,0.506846622,4,2,3,0,D S,West Ham,1,0.477790226,1.565672713,1.565672713,2017
194,697,Nemanja Matic,36,3121,1,0.451691751,1,1.394107878,18,23,6,0,M S,Manchester United,1,0.451691751,14.98948132,13.94667607,2017
195,708,Federico Fernández,30,2678,1,1.056047476,1,0.755894346,8,6,5,0,D,Swansea,1,1.056047476,2.641013488,2.066877205,2017
196,709,Ashley Williams,24,1840,1,0.789829502,0,0.154769937,13,3,3,1,D S,Everton,1,0.789829502,1.540884962,1.477231806,2017
197,711,Leroy Fer,20,1399,1,1.606923839,1,1.195031473,12,10,5,0,M S,Swansea,1,1.606923839,3.00764267,1.727493607,2017
198,751,N&#039;Golo Kanté,34,3005,1,0.731864678,1,3.633254113,25,41,3,0,M,Chelsea,1,0.731864678,15.90216168,13.82377507,2017
199,752,Daniel Drinkwater,12,519,1,0.175412009,0,0.26921859,6,5,0,0,M S,Chelsea,1,0.175412009,2.67338958,2.32419838,2017
200,756,Leonardo Ulloa,14,264,1,0.682669051,0,0.20920322,3,7,0,0,F S,"Brighton,Leicester",1,0.682669051,1.095957987,0.365940452,2017
201,769,Jonjo Shelvey,30,2268,1,2.17648023,3,2.601792868,42,41,2,2,M S,Newcastle United,1,2.17648023,7.696285851,4.693056768,2017
202,771,Georginio Wijnaldum,33,2392,1,2.990428166,2,1.640651507,38,22,1,0,D M S,Liverpool,1,2.990428166,9.857889798,6.885660563,2017
203,772,Moussa Sissoko,33,1385,1,2.938914359,1,2.500867125,19,27,3,0,M S,Tottenham,1,2.938914359,8.576150156,4.019555311,2017
204,773,Aleksandar Mitrovic,6,73,1,1.225384898,0,0.273485169,4,3,0,0,S,Newcastle United,1,1.225384898,1.534309402,0.197986737,2017
205,778,Henri Saivet,1,86,1,0.039021399,0,0,1,0,0,0,M,Newcastle United,1,0.039021399,0.535773635,0.535773635,2017
206,789,Robbie Brady,15,1279,1,1.13371389,2,2.177930437,24,25,3,0,M,Burnley,1,1.13371389,2.411195133,1.141111456,2017
207,790,Nathan Redmond,31,1947,1,2.318287207,3,4.201631847,44,42,3,0,F M S,Southampton,1,2.318287207,8.693431761,3.712678922,2017
208,809,Darren Fletcher,27,2234,1,0.289256922,1,1.692329304,11,23,0,0,M S,Stoke,1,0.289256922,4.767432861,4.037280414,2017
209,814,James McClean,30,1378,1,1.75653534,0,0.714993591,30,17,7,0,F M S,West Bromwich Albion,1,1.75653534,2.992329963,0.937092916,2017
210,815,Alex Pritchard,14,1006,1,1.147392182,1,2.110275812,18,21,1,0,F M S,Huddersfield,1,1.147392182,3.398887053,0.950773879,2017
211,825,Adam Smith,27,2067,1,0.427365002,3,1.46704893,13,21,6,0,D M S,Bournemouth,1,0.427365002,4.55714043,3.196540084,2017
212,836,Victor Wanyama,18,830,1,0.318994716,0,0.263057647,11,5,2,0,M S,Tottenham,1,0.318994716,3.658415047,3.393328998,2017
213,842,Oriol Romeu,34,2911,1,2.579035658,0,1.657452224,27,22,11,0,M,Southampton,1,2.579035658,8.539149404,7.137460982,2017
214,876,Fabian Delph,22,1747,1,0.199541922,2,1.313319124,10,11,2,0,D M S,Manchester City,1,0.199541922,14.30766349,13.98923991,2017
215,881,Harry Arter,13,961,1,0.29985939,0,0.206721809,11,3,4,0,M S,Bournemouth,1,0.29985939,2.202580348,1.789842987,2017
216,886,Ryan Shawcross,27,2371,1,2.781676401,1,0.215325825,24,2,2,0,D,Stoke,1,2.781676401,3.688785933,2.022095278,2017
217,935,Kurt Zouma,34,2889,1,1.129019585,0,0.473351747,20,6,1,0,D S,Stoke,1,1.129019585,3.897400054,3.494533858,2017
218,986,Danny Ings,8,263,1,1.547141761,0,0.183335822,8,3,0,0,F S,Liverpool,1,1.547141761,2.090474181,0.807966677,2017
219,990,James Morrison,4,204,1,1.032513738,0,0.112987539,4,3,0,0,M S,West Bromwich Albion,1,1.032513738,1.503230959,0.520852355,2017
220,1013,Sam Field,10,545,1,0.594272837,0,0.179471217,5,4,2,0,M S,West Bromwich Albion,1,0.594272837,1.063323787,0.309741913,2017
221,1036,Jack Wilshere,20,1179,1,1.162442001,3,2.281369647,15,15,6,0,M S,Arsenal,1,1.162442001,7.735982984,5.041470183,2017
222,1159,Molla Wagué,6,441,1,0.676331297,0,0,3,0,0,0,D S,Watford,1,0.676331297,0.281215072,0.281215072,2017
223,1178,Davide Zappacosta,22,1092,1,1.565093258,1,1.295378398,25,13,0,0,D M S,Chelsea,1,1.565093258,5.394451028,3.011553673,2017
224,1299,Mario Lemina,25,1725,1,0.703223853,1,0.637313343,23,8,2,0,M S,Southampton,1,0.703223853,4.044283904,2.887326468,2017
225,1655,Stephen Ward,28,2463,1,0.366802201,1,1.531180654,7,16,1,0,D,Burnley,1,0.366802201,3.486951212,2.875678599,2017
226,1657,Steven Defour,24,2034,1,0.598938148,1,1.160648873,19,19,6,0,M,Burnley,1,0.598938148,2.491072698,1.668076897,2017
227,1676,David Luiz,10,840,1,0.760834835,0,0.033676606,11,1,4,1,D M S,Chelsea,1,0.760834835,2.883974407,2.425784364,2017
228,1679,Dominic Solanke,21,552,1,3.666390743,1,2.531804774,22,15,0,0,F S,Liverpool,1,3.666390743,7.04242637,1.886010354,2017
229,1682,Islam Slimani,16,353,1,1.314871939,1,0.504632315,7,6,1,0,F S,"Leicester,Newcastle United",1,1.314871939,1.986601328,0.666220492,2017
230,1688,Andrew Robertson,22,1949,1,0.625356744,5,4.774722189,12,23,2,0,D,Liverpool,1,0.625356744,11.8434068,9.569194779,2017
231,1702,Mike van der Hoorn,24,1963,1,0.942876594,0,0.617804814,10,5,4,0,D,Swansea,1,0.942876594,1.995501542,1.390750023,2017
232,1728,Fernando Llorente,16,206,1,1.165847642,0,0.128998937,6,4,1,0,F S,Tottenham,1,1.165847642,1.820566162,0.96823437,2017
233,1739,Eric Bailly,13,998,1,1.050018206,0,0.199331239,3,2,2,0,D S,Manchester United,1,1.050018206,1.151537817,1.151537817,2017
234,1747,Kevin Long,16,1440,1,1.711762846,2,1.807452133,10,5,1,0,D,Burnley,1,1.711762846,0.624627214,0.613265445,2017
235,1763,Stefano Okaka,15,437,1,1.860347681,1,0.381036948,10,5,2,0,F S,Watford,1,1.860347681,1.856500451,0.438790131,2017
236,1791,Trent Alexander-Arnold,19,1582,1,0.926313785,1,2.521920424,12,25,3,0,D M S,Liverpool,1,0.926313785,9.207862701,7.057703331,2017
237,2256,Jesé,13,619,1,0.912248868,1,0.538460812,12,9,0,0,F M S,Stoke,1,0.912248868,1.325997292,0.165581269,2017
238,5043,Kiko Femenía,23,1722,1,0.296668082,1,1.529791856,9,18,2,0,D M S,Watford,1,0.296668082,4.017039707,2.925942654,2017
239,5304,Mikel Merino,24,1336,1,0.506176369,1,0.742215916,16,16,4,0,M S,Newcastle United,1,0.506176369,3.65879344,3.236034611,2017
240,5554,Luciano Narsingh,18,607,1,1.121685658,0,0.945557168,9,10,0,0,F S,Swansea,1,1.121685658,2.355178379,1.061137855,2017
241,6042,Jan Bednarek,5,429,1,0.280353338,0,0,1,0,1,0,D,Southampton,1,0.280353338,0.126918526,0.126918526,2017
242,6048,Lewis Dunk,38,3420,1,3.159658664,1,1.364956807,27,11,7,0,D,Brighton,1,3.159658664,3.488032518,3.034448152,2017
243,6049,Solly March,36,1817,1,1.255455565,1,1.732543193,28,19,3,0,F M S,Brighton,1,1.255455565,3.188902391,1.210411318,2017
244,6062,Isaac Hayden,26,1370,1,0.840432944,0,0.639789479,14,11,7,0,D M S,Newcastle United,1,0.840432944,3.273425551,2.175205015,2017
245,6063,Jacob Murphy,25,1147,1,1.65047786,1,1.390767887,23,10,0,0,M S,Newcastle United,1,1.65047786,4.082330683,1.081743071,2017
246,6139,Joe Lolley,6,213,1,0.097983073,0,0.106561638,3,1,1,0,M S,Huddersfield,1,0.097983073,0.305050202,0.126750611,2017
247,6230,André Carrillo,28,1533,1,1.985762296,2,2.932953835,23,20,2,0,F M S,Watford,1,1.985762296,6.905019809,3.101915139,2017
248,6542,Jürgen Locadia,6,225,1,1.153547134,1,0.100430399,6,1,0,0,F M S,Brighton,1,1.153547134,1.215823916,0.046015657,2017
249,37,Loris Karius,19,1710,0,0,0,0,0,0,1,0,GK,Liverpool,0,0,4.033255411,4.033255411,2017
250,200,Andreas Christensen,27,2080,0,0.995480198,0,0.132701742,12,4,0,0,D S,Chelsea,0,0.995480198,5.879037432,5.861930586,2017
251,343,Pierre-Emile Højbjerg,23,1669,0,0.702201079,0,0.59644164,16,12,6,0,M S,Southampton,0,0.702201079,4.023728875,3.10699462,2017
252,368,Konstantinos Stafylidis,5,338,0,0.066100343,0,0.023551496,4,2,0,0,D S,Stoke,0,0.066100343,0.177062026,0.087410189,2017
253,379,Markus Suttner,14,1176,0,0.074169958,0,0.268269688,3,6,0,0,D S,Brighton,0,0.074169958,1.656690475,1.623782182,2017
254,456,Simon Francis,32,2706,0,0.4073729,1,1.629355393,13,27,8,1,D S,Bournemouth,0,0.4073729,5.498501146,4.483426495,2017
255,466,Marc Pugh,20,981,0,1.337598801,0,0.568321787,19,10,2,0,F M S,Bournemouth,0,1.337598801,2.827628121,1.048026841,2017
256,484,Divock Origi,1,5,0,0,0,0,0,0,0,0,S,Liverpool,0,0,0,0,2017
257,486,Adam Lallana,12,223,0,1.545769076,0,0.408099197,11,8,1,0,M S,Liverpool,0,1.545769076,2.175873309,0.491922133,2017
258,487,Simon Mignolet,19,1710,0,0,0,0,0,0,3,0,GK,Liverpool,0,0,2.059764585,2.059764585,2017
259,489,James Milner,32,1734,0,1.141793584,3,3.421461658,21,34,3,0,M S,Liverpool,0,1.141793584,10.22261388,8.298276446,2017
260,491,Petr Cech,34,3042,0,0,0,0,0,0,1,0,GK,Arsenal,0,0,3.378197903,3.378197903,2017
261,496,Mohamed Elneny,13,870,0,0.283366158,1,0.757755896,8,10,3,1,M S,Arsenal,0,0.283366158,5.305593347,4.854106588,2017
262,497,Francis Coquelin,7,155,0,0.08386419,0,0.510495543,1,1,0,0,D S,Arsenal,0,0.08386419,0.577630855,0.493766665,2017
263,505,David Ospina,5,378,0,0,0,0,0,0,0,0,GK S,Arsenal,0,0,1.56133163,1.56133163,2017
264,508,Calum Chambers,12,875,0,1.563178547,0,0.10316781,10,2,1,0,D S,Arsenal,0,1.563178547,4.144318536,4.006786093,2017
265,509,Wayne Hennessey,27,2430,0,0,0,0.396006882,0,1,1,0,GK,Crystal Palace,0,0,2.211275905,1.815269038,2017
266,510,Joel Ward,19,1621,0,0.198961033,1,0.878701694,5,8,4,0,D,Crystal Palace,0,0.198961033,3.602487899,2.804774307,2017
267,511,Damien Delaney,2,94,0,0,0,0,0,0,0,0,D S,Crystal Palace,0,0,0,0,2017
268,513,Pape Souaré,1,7,0,0,0,0,0,0,0,0,S,Crystal Palace,0,0,0,0,2017
269,514,Jason Puncheon,10,560,0,1.378138217,0,0.430816963,10,5,5,0,M S,Crystal Palace,0,1.378138217,2.223025411,0.78453958,2017
270,516,Yohan Cabaye,31,2422,0,2.146806956,1,3.38551327,38,41,7,0,M S,Crystal Palace,0,2.146806956,9.48538406,6.560186722,2017
271,523,Julian Speroni,11,990,0,0,0,0,0,0,0,0,GK,Crystal Palace,0,0,0.859764796,0.859764796,2017
272,524,Adrian Mariappa,28,2208,0,0.615952632,0,0.143917009,10,4,4,0,D S,Watford,0,0.615952632,1.890222616,1.731386364,2017
273,525,Martin Kelly,15,1199,0,0.349819738,0,0.087220481,5,2,1,0,D S,Crystal Palace,0,0.349819738,0.729461308,0.716211353,2017
274,526,Lee Chung-yong,7,126,0,0.017771333,0,0.097825348,1,2,0,0,F S,Crystal Palace,0,0.017771333,0.560345046,0.500811279,2017
275,527,Adrián,19,1710,0,0,0,0,0,0,2,0,GK,West Ham,0,0,0.91307299,0.91307299,2017
276,529,Winston Reid,17,1455,0,0.161589989,0,0.237082213,5,4,5,0,D,West Ham,0,0.161589989,1.900938982,1.790428931,2017
277,543,Reece Oxford,1,1,0,0,0,0,0,0,0,0,S,West Ham,0,0,0,0,2017
278,545,Kieran Gibbs,33,2836,0,0.390430664,1,1.912820309,9,22,3,0,D S,West Bromwich Albion,0,0.390430664,5.823243132,3.979991395,2017
279,546,David de Gea,37,3330,0,0,0,0.03332546,0,1,0,0,GK,Manchester United,0,0,4.918443708,4.885118248,2017
280,548,Daley Blind,7,361,0,0.116760544,0,0.40602809,3,4,0,0,D M S,Manchester United,0,0.116760544,1.475447457,1.310946565,2017
281,549,Timothy Fosu-Mensah,21,1595,0,0.21730151,0,0.367081674,8,6,2,0,D S,Crystal Palace,0,0.21730151,2.727760372,2.37592042,2017
282,550,Marcos Rojo,9,649,0,0.071188939,0,0.072922476,5,2,6,0,D S,Manchester United,0,0.071188939,2.267773699,2.214658137,2017
283,551,Morgan Schneiderlin,30,2125,0,0.321917411,0,0.20611324,5,8,4,1,M S,Everton,0,0.321917411,4.269166203,3.929399634,2017
284,552,Ander Herrera,26,1249,0,0.410460958,2,1.417955261,12,11,5,0,M S,Manchester United,0,0.410460958,4.201274429,3.25249205,2017
285,557,Matteo Darmian,8,442,0,0.028800689,0,0.02125377,2,1,0,0,D S,Manchester United,0,0.028800689,0.532257752,0.532257752,2017
286,560,Sergio Romero,1,90,0,0,0,0,0,0,0,0,GK,Manchester United,0,0,0.344582647,0.344582647,2017
287,564,Heurelho Gomes,24,2130,0,0,0,0,0,0,0,0,GK,Watford,0,0,1.59745647,1.59745647,2017
288,565,Nyom,29,2307,0,0.056483412,1,1.128228281,3,14,7,0,D S,West Bromwich Albion,0,0.056483412,3.01030915,2.109359462,2017
289,566,Sebastian Prödl,21,1566,0,0.916992478,0,0.320941136,8,2,5,0,D S,Watford,0,0.916992478,1.042629367,0.643216958,2017
290,568,José Holebas,28,2385,0,0.431660956,4,3.713132802,17,37,7,0,D S,Watford,0,0.431660956,3.869989886,3.21360319,2017
291,571,Ben Watson,8,463,0,0.043156672,0,0.182248529,1,3,1,0,M S,Watford,0,0.043156672,0.347693478,0.330132036,2017
292,575,Nordin Amrabat,3,202,0,0.023424603,0,0.111159913,1,3,0,0,F,Watford,0,0.023424603,0.238449804,0.179077193,2017
293,581,Craig Cathcart,7,496,0,0.160621405,0,0,2,0,1,0,D S,Watford,0,0.160621405,0.129691295,0.129691295,2017
294,585,Seamus Coleman,12,1038,0,1.361783616,1,0.779286619,5,7,0,0,D M,Everton,0,1.361783616,3.160395175,2.08037743,2017
295,586,John Stones,18,1310,0,1.327158005,0,0,11,0,0,0,D S,Manchester City,0,1.327158005,10.52971452,10.45734885,2017
296,587,Phil Jagielka,25,2066,0,0.803629894,0,0,7,0,2,0,D S,Everton,0,0.803629894,3.922821674,3.913778253,2017
297,589,James McCarthy,4,210,0,0.028049629,0,0.024386344,1,1,0,0,M S,Everton,0,0.028049629,0.606705509,0.554269541,2017
298,592,Ross Barkley,2,134,0,0.686379939,0,0.075609339,2,2,0,0,M,Chelsea,0,0.686379939,1.043895036,0.328009889,2017
299,593,Aaron Lennon,29,1933,0,0.667030422,2,1.237819303,14,11,2,0,F M S,"Burnley,Everton",0,0.667030422,3.437756212,1.808237206,2017
300,595,Kevin Mirallas,5,140,0,0.188250525,0,0.058748152,4,1,1,0,F M S,Everton,0,0.188250525,0.291795939,0.044797258,2017
301,597,Ramiro Funes Mori,4,119,0,0.045141015,0,0,1,0,1,0,D S,Everton,0,0.045141015,0.02351962,0.02351962,2017
302,603,Nathaniel Clyne,3,173,0,0.112819284,0,0.086097904,2,1,1,0,D S,Liverpool,0,0.112819284,0.365508057,0.252688769,2017
303,608,Alberto Moreno,16,1262,0,0.486807091,0,0.885462514,12,15,1,0,D S,Liverpool,0,0.486807091,5.433988448,4.471316085,2017
304,609,Joe Hart,19,1710,0,0,1,0.594148602,0,2,0,0,GK,West Ham,0,0,1.185772488,0.591623913,2017
305,610,Pablo Zabaleta,37,3299,0,0.332096423,1,0.927547968,6,18,9,0,D M,West Ham,0,0.332096423,6.207601854,5.599332803,2017
306,624,Willy Caballero,3,270,0,0,0,0,0,0,0,0,GK,Chelsea,0,0,0.686427549,0.686427549,2017
307,626,Eliaquim Mangala,11,605,0,0.181991525,0,0.015775334,2,1,0,0,D S,"Everton,Manchester City",0,0.181991525,3.757435579,3.741660241,2017
308,635,Alex McCarthy,18,1620,0,0,0,0,0,0,2,0,GK,Southampton,0,0,1.055135565,1.055135565,2017
309,637,Hugo Lloris,36,3240,0,0,0,0,0,0,1,0,GK,Tottenham,0,0,5.444235353,5.444235353,2017
310,638,Kyle Walker,32,2792,0,0.718197185,6,4.840454871,13,30,2,1,D M,Manchester City,0,0.718197185,23.75192837,20.82832546,2017
311,639,Toby Alderweireld,14,1177,0,0.350989237,0,0.181426732,10,3,3,0,D S,Tottenham,0,0.350989237,3.906546272,3.777163554,2017
312,640,Jan Vertonghen,36,3209,0,0.809556764,0,1.020746419,24,12,4,0,D,Tottenham,0,0.809556764,11.7548749,11.00756165,2017
313,641,Danny Rose,10,805,0,0.653872376,1,0.549281921,7,10,4,0,D S,Tottenham,0,0.653872376,3.694872126,2.701281277,2017
314,642,Mousa Dembélé,28,1882,0,0.357110408,0,0.5999718,11,18,6,0,M S,Tottenham,0,0.357110408,9.475860741,9.017345471,2017
315,643,Eric Dier,34,2832,0,1.480940677,2,1.854505783,32,15,4,0,D M S,Tottenham,0,1.480940677,12.88778992,10.94464691,2017
316,650,Kevin Wimmer,17,1318,0,0.069513284,0,0.160945475,1,3,5,0,D S,Stoke,0,0.069513284,1.945376035,1.890622176,2017
317,651,Michel Vorm,1,90,0,0,0,0,0,0,0,0,GK,Tottenham,0,0,0.0233874,0.0233874,2017
318,652,Kieran Trippier,24,1910,0,0.429047691,5,4.263985018,7,41,1,0,D S,Tottenham,0,0.429047691,10.05925585,6.743748002,2017
319,653,Tom Carroll,37,2564,0,0.773639927,4,3.896157352,20,45,3,0,M S,Swansea,0,0.773639927,6.016708925,4.831920274,2017
320,654,Michael Carrick,2,110,0,0.404230908,0,0.039173245,2,1,0,0,M S,Manchester United,0,0.404230908,0.811137706,0.406906784,2017
321,669,Ashley Westwood,19,1099,0,0.706523115,1,0.812239993,8,8,2,0,M S,Burnley,0,0.706523115,2.993459258,1.586397456,2017
322,680,Thibaut Courtois,35,3150,0,0,0,0,0,0,2,0,GK,Chelsea,0,0,3.669545454,3.669545454,2017
323,694,Asmir Begovic,38,3420,0,0,0,0.040912375,0,1,2,0,GK,Bournemouth,0,0,1.305679694,1.305679694,2017
324,699,Gary Cahill,27,2075,0,0.460597822,0,0.083038472,10,3,1,1,D S,Chelsea,0,0.460597822,7.346299063,7.216384273,2017
325,705,Kasey Palmer,4,165,0,0.080070302,0,0.046676215,2,1,2,0,M S,Huddersfield,0,0.080070302,0.15216981,0.072099504,2017
326,706,Lukasz Fabianski,38,3420,0,0,0,0.018446758,0,1,0,0,GK,Swansea,0,0,0.56372856,0.545281801,2017
327,707,Angel Rangel,4,154,0,0,0,0.120476484,0,1,0,0,D S,Swansea,0,0,0.497308088,0.497308088,2017
328,718,Kyle Naughton,34,3037,0,0.309869996,2,0.357342804,12,12,1,0,D M,Swansea,0,0.309869996,4.037138455,3.568327734,2017
329,719,Wayne Routledge,15,417,0,0.385597581,0,0.38006331,5,5,1,0,F M S,Swansea,0,0.385597581,1.349941984,0.67200714,2017
330,727,DeAndre Yedlin,34,2838,0,0.142894158,2,2.098214216,6,18,5,0,D S,Newcastle United,0,0.142894158,5.393825313,3.426081168,2017
331,736,Younes Kaboul,2,153,0,0,0,0,0,0,0,0,D,Watford,0,0,0.149753917,0.149753917,2017
332,741,Jordan Pickford,38,3420,0,0,0,0.066715042,0,3,0,0,GK,Everton,0,0,1.755925936,1.732764257,2017
333,745,Kasper Schmeichel,33,2968,0,0,0,0.05652969,0,1,2,0,GK,Leicester,0,0,3.881416155,3.824886454,2017
334,746,Danny Simpson,28,2325,0,0.132860802,0,0.154236613,3,5,4,0,D S,Leicester,0,0.132860802,3.445119538,3.192401453,2017
335,748,Wes Morgan,32,2817,0,1.927958968,0,0.405563995,12,5,4,0,D,Leicester,0,1.927958968,3.24729438,3.031662896,2017
336,749,Christian Fuchs,25,1917,0,0.58280504,1,0.976142459,11,19,1,0,D S,Leicester,0,0.58280504,2.872552369,2.242177991,2017
337,757,Jeffrey Schlupp,24,1753,0,1.035067317,1,1.178092707,15,12,3,0,D F M S,Crystal Palace,0,1.035067317,2.759876284,1.478318001,2017
338,759,Daniel Amartey,8,487,0,0,0,0,0,0,0,1,D S,Leicester,0,0,0.270702856,0.270702856,2017
339,763,Robert Elliot,16,1440,0,0,0,0,0,0,0,0,GK,Newcastle United,0,0,0.762186734,0.762186734,2017
340,780,Karl Darlow,10,900,0,0,0,0,0,0,0,0,GK,Newcastle United,0,0,0.27450245,0.27450245,2017
341,782,Ben Chilwell,24,1855,0,0.223712295,2,2.610631494,6,20,1,1,D M S,Leicester,0,0.223712295,7.099949874,4.937577499,2017
342,783,Nathan Dyer,24,1307,0,0.84630698,0,0.698197106,10,10,2,0,F M S,Swansea,0,0.84630698,2.734948235,1.804952104,2017
343,798,Martin Olsson,36,3159,0,0.858682828,1,0.68656498,17,13,7,0,D M,Swansea,0,0.858682828,4.866446163,3.767029687,2017
344,803,Ben Foster,37,3330,0,0,0,0.045564329,0,2,2,0,GK,West Bromwich Albion,0,0,0.763000984,0.763000984,2017
345,806,Gareth McAuley,9,454,0,0,0,0,0,0,0,0,D S,West Bromwich Albion,0,0,0.281383749,0.281383749,2017
346,808,Claudio Yacob,16,895,0,0.304045048,0,0.016458958,7,1,5,0,M S,West Bromwich Albion,0,0.304045048,1.594549637,1.55005407,2017
347,811,Saido Berahino,15,467,0,1.744910251,1,0.368293408,10,3,0,0,F S,Stoke,0,0.983741414,1.450458394,0.098423537,2017
348,820,Boaz Myhill,1,90,0,0,0,0,0,0,1,0,GK,West Bromwich Albion,0,0,0,0,2017
349,826,Benik Afobe,17,524,0,1.448503368,0,0.112183526,7,2,0,0,F S,Bournemouth,0,1.448503368,1.963434339,0.590020366,2017
350,830,Leon Britton,5,308,0,0,0,0,0,0,1,0,M S,Swansea,0,0,0.689303204,0.689303204,2017
351,831,Fraser Forster,20,1800,0,0,0,0,0,0,0,0,GK,Southampton,0,0,1.155567911,1.155567911,2017
352,832,Cuco Martina,21,1830,0,0.085330036,2,1.522687812,2,13,2,0,D M S,Everton,0,0.085330036,4.137886598,3.476139072,2017
353,833,Virgil van Dijk,26,2252,0,1.944553384,0,2.322088739,27,8,1,0,D S,"Liverpool,Southampton",0,1.944553384,8.607589478,8.219629431,2017
354,834,José Fonte,8,696,0,0.405311935,1,0.514470538,8,4,0,0,D,West Ham,0,0.405311935,0.889948599,0.837826043,2017
355,835,Ryan Bertrand,35,3138,0,2.021759761,4,2.821567022,20,35,2,0,D,Southampton,0,2.021759761,8.787449378,6.146656698,2017
356,847,Cédric Soares,32,2800,0,0.667967304,3,3.479491912,23,24,3,0,D,Southampton,0,0.667967304,6.268216691,4.604147684,2017
357,849,Chancel Mbemba,9,673,0,0,0,0.603805175,0,4,0,0,D S,Newcastle United,0,0,1.096686503,0.964499878,2017
358,853,Paul Dummett,20,1603,0,0.225762075,0,0.71117736,4,6,1,0,D S,Newcastle United,0,0.225762075,2.527177844,1.807656884,2017
359,856,Jack Butland,35,3150,0,0,0,0.024044722,0,1,0,0,GK,Stoke,0,0,1.536593903,1.512549181,2017
360,857,Phil Bardsley,13,1130,0,0.028994339,0,0.295151345,2,5,5,0,D,Burnley,0,0.028994339,1.888111142,1.640147289,2017
361,859,Geoff Cameron,20,1526,0,0.191252284,0,0.09758058,5,6,2,0,D M S,Stoke,0,0.191252284,0.735406515,0.6282163,2017
362,863,Jonathan Walters,3,29,0,0.17943579,0,0,1,0,0,0,S,Burnley,0,0.17943579,0.17943579,0,2017
363,864,Ibrahim Afellay,6,157,0,0,0,0,0,0,1,0,M S,Stoke,0,0,0.046127195,0.046127195,2017
364,867,Stephen Ireland,4,124,0,0.486093536,0,0.032881826,3,1,1,0,M S,Stoke,0,0.486093536,0.555048391,0.03607304,2017
365,871,Bojan,1,73,0,0.028223109,0,0.021833673,1,1,0,0,M,Stoke,0,0.028223109,0.050056782,0,2017
366,873,Charlie Adam,11,402,0,1.279716901,0,1.530942015,10,6,2,1,M S,Stoke,0,0.518548063,1.926253933,1.111801133,2017
